SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
5275,3/13/2020,,Antigua and Barbuda,2020-03-11T20:00:00,1,0,0
5276,3/13/2020,,Belgium,2020-03-11T20:00:00,559,3,1
5277,3/13/2020,,Russia,2020-03-11T20:00:00,45,0,3
5278,3/13/2020,,India,2020-03-11T20:00:00,82,2,4
5279,3/13/2020,,Morocco,2020-03-11T20:00:00,7,1,1
5280,3/13/2020,,Aruba,2020-03-11T20:00:00,2,0,0
5281,3/13/2020,Grand Princess,Canada,2020-03-11T20:00:00,2,0,0
5282,3/13/2020,,Argentina,2020-03-11T20:00:00,31,2,0
5283,3/13/2020,,Chile,2020-03-11T20:00:00,43,0,0
5284,3/13/2020,,Jordan,2020-03-11T20:00:00,1,0,1
5285,3/13/2020,,Kenya,2020-03-11T20:00:00,1,0,0
5286,3/13/2020,Saint Barthelemy,France,2020-03-11T20:00:00,1,0,0
5287,3/13/2020,St Martin,France,2020-03-11T20:00:00,2,0,0
5288,3/13/2020,,Poland,2020-03-11T20:00:00,68,2,0
5289,3/13/2020,Faroe Islands,Denmark,2020-03-11T20:00:00,3,0,0
5290,3/13/2020,Gibraltar,UK,2020-03-11T20:00:00,1,0,1
5291,3/13/2020,,Hungary,2020-03-11T20:00:00,19,0,0
5292,3/13/2020,Northern Territory,Australia,2020-03-11T20:00:00,1,0,0
5293,3/13/2020,Alabama,US,2020-03-11T20:00:00,5,0,0
5294,3/13/2020,,Slovenia,2020-03-11T20:00:00,141,0,0
5295,3/13/2020,,Finland,2020-03-11T20:00:00,155,0,1
5296,3/13/2020,,South Africa,2020-03-11T20:00:00,24,0,0
5297,3/13/2020,,Bosnia and Herzegovina,2020-03-11T20:00:00,13,0,0
5298,3/13/2020,,Saudi Arabia,2020-03-11T20:00:00,86,0,1
5299,3/13/2020,,Ivory Coast,2020-03-11T20:00:00,1,0,0
5300,3/13/2020,,Luxembourg,2020-03-11T20:00:00,34,0,0
5301,3/13/2020,,Costa Rica,2020-03-11T20:00:00,23,0,0
5302,3/13/2020,Alberta,Canada,2020-03-11T20:00:00,29,0,0
5303,3/13/2020,,Bhutan,2020-03-11T20:00:00,1,0,0
5304,3/13/2020,,Spain,2020-03-11T20:00:00,5232,133,193
5305,3/13/2020,,Malaysia,2020-03-11T20:00:00,197,0,26
5306,3/13/2020,,Holy See,2020-03-11T20:00:00,1,0,0
5307,3/13/2020,,Serbia,2020-03-11T20:00:00,35,0,0
5308,3/13/2020,,Cameroon,2020-03-11T20:00:00,2,0,0
5309,3/13/2020,,Slovakia,2020-03-11T20:00:00,32,0,0
5310,3/13/2020,,Togo,2020-03-11T20:00:00,1,0,0
5311,3/13/2020,,Peru,2020-03-11T20:00:00,28,0,0
5312,3/13/2020,,Romania,2020-03-11T20:00:00,89,0,7
5313,3/13/2020,,Mexico,2020-03-11T20:00:00,12,0,4
5314,3/13/2020,,Colombia,2020-03-11T20:00:00,13,0,0
5315,3/13/2020,Grand Princess,US,2020-03-11T20:00:00,21,0,0
5316,3/13/2020,,Brunei,2020-03-11T20:00:00,37,0,0
5317,3/13/2020,,Martinique,2020-03-11T20:00:00,3,0,0
5318,3/13/2020,,French Guiana,2020-03-11T20:00:00,5,0,0
5319,3/13/2020,,Malta,2020-03-11T20:00:00,12,0,1
5320,3/13/2020,,Paraguay,2020-03-11T20:00:00,6,0,0
5321,3/13/2020,,Moldova,2020-03-11T20:00:00,6,0,0
5322,3/13/2020,,Maldives,2020-03-11T20:00:00,9,0,0
5323,3/13/2020,,Bulgaria,2020-03-11T20:00:00,23,1,0
5324,3/13/2020,,Tunisia,2020-03-11T20:00:00,16,0,0
5325,3/13/2020,,Cyprus,2020-03-11T20:00:00,14,0,0
5326,3/13/2020,Alaska,US,2020-03-11T20:00:00,1,0,0
5327,3/13/2020,Arizona,US,2020-03-11T20:00:00,9,0,1
5328,3/13/2020,Arkansas,US,2020-03-11T20:00:00,6,0,0
5329,3/13/2020,California,US,2020-03-11T20:00:00,282,4,6
5330,3/13/2020,Colorado,US,2020-03-11T20:00:00,49,0,0
5331,3/13/2020,Connecticut,US,2020-03-11T20:00:00,11,0,0
5332,3/13/2020,Delaware,US,2020-03-11T20:00:00,4,0,0
5333,3/13/2020,District of Columbia,US,2020-03-11T20:00:00,10,0,0
5334,3/13/2020,Florida,US,2020-03-11T20:00:00,50,2,0
5335,3/13/2020,Georgia,US,2020-03-11T20:00:00,42,1,0
5336,3/13/2020,Hawaii,US,2020-03-11T20:00:00,2,0,0
5337,3/13/2020,Idaho,US,2020-03-11T20:00:00,1,0,0
5338,3/13/2020,Illinois,US,2020-03-11T20:00:00,46,0,2
5339,3/13/2020,Indiana,US,2020-03-11T20:00:00,13,0,0
5340,3/13/2020,Iowa,US,2020-03-11T20:00:00,17,0,0
5341,3/13/2020,Kansas,US,2020-03-11T20:00:00,5,1,0
5342,3/13/2020,Kentucky,US,2020-03-11T20:00:00,14,0,0
5343,3/13/2020,Louisiana,US,2020-03-11T20:00:00,36,0,0
5344,3/13/2020,Maine,US,2020-03-11T20:00:00,1,0,0
5345,3/13/2020,Maryland,US,2020-03-11T20:00:00,18,0,0
5346,3/13/2020,Massachusetts,US,2020-03-11T20:00:00,123,0,1
5347,3/13/2020,Michigan,US,2020-03-11T20:00:00,16,0,0
5348,3/13/2020,Minnesota,US,2020-03-11T20:00:00,14,0,0
5349,3/13/2020,Mississippi,US,2020-03-11T20:00:00,1,0,0
5350,3/13/2020,Missouri,US,2020-03-11T20:00:00,2,0,0
5351,3/13/2020,Montana,US,2020-03-11T20:00:00,1,0,0
5352,3/13/2020,Nebraska,US,2020-03-11T20:00:00,13,0,0
5353,3/13/2020,Nevada,US,2020-03-11T20:00:00,17,0,0
5354,3/13/2020,New Hampshire,US,2020-03-11T20:00:00,6,0,0
5355,3/13/2020,New Jersey,US,2020-03-11T20:00:00,29,1,0
5356,3/13/2020,New Mexico,US,2020-03-11T20:00:00,10,0,0
5357,3/13/2020,New York,US,2020-03-11T20:00:00,421,0,0
5358,3/13/2020,North Carolina,US,2020-03-11T20:00:00,17,0,0
5359,3/13/2020,North Dakota,US,2020-03-11T20:00:00,1,0,0
5360,3/13/2020,Ohio,US,2020-03-11T20:00:00,13,0,0
5361,3/13/2020,Oklahoma,US,2020-03-11T20:00:00,2,0,0
5362,3/13/2020,Oregon,US,2020-03-11T20:00:00,30,0,0
5363,3/13/2020,Pennsylvania,US,2020-03-11T20:00:00,41,0,0
5364,3/13/2020,Rhode Island,US,2020-03-11T20:00:00,14,0,0
5365,3/13/2020,South Carolina,US,2020-03-11T20:00:00,13,0,0
5366,3/13/2020,South Dakota,US,2020-03-11T20:00:00,8,1,0
5367,3/13/2020,Tennessee,US,2020-03-11T20:00:00,26,0,0
5368,3/13/2020,Texas,US,2020-03-11T20:00:00,43,0,0
5369,3/13/2020,Utah,US,2020-03-11T20:00:00,9,0,0
5370,3/13/2020,Vermont,US,2020-03-11T20:00:00,2,0,0
5371,3/13/2020,Virginia,US,2020-03-11T20:00:00,30,0,0
5372,3/13/2020,Washington,US,2020-03-11T20:00:00,568,37,1
5373,3/13/2020,West Virginia,US,2020-03-11T20:00:00,0,0,0
5374,3/13/2020,Wisconsin,US,2020-03-11T20:00:00,19,0,1
5375,3/13/2020,Wyoming,US,2020-03-11T20:00:00,1,0,0
5376,3/13/2020,,Vietnam,2020-03-11T20:00:00,47,0,16
5377,3/13/2020,,Mongolia,2020-03-11T20:00:00,1,0,0
5378,3/13/2020,,Jamaica,2020-03-11T20:00:00,8,0,0
5379,3/13/2020,,Afghanistan,2020-03-11T20:00:00,7,0,0
5380,3/13/2020,,Monaco,2020-03-11T20:00:00,2,0,0
5381,3/13/2020,,Liechtenstein,2020-03-11T20:00:00,1,0,0
5382,3/13/2020,,Guyana,2020-03-11T20:00:00,1,1,0
5383,3/13/2020,,Taiwan,2020-03-11T20:00:00,50,1,20
5384,3/14/2020,Hubei,Mainland China,2020-03-14T10:13:09,67790,3075,52960
5385,3/14/2020,,Italy,2020-03-14T20:13:16,21157,1441,1966
5386,3/14/2020,,Iran,2020-03-14T11:33:06,12729,611,2959
5387,3/14/2020,,South Korea,2020-03-14T01:33:02,8086,72,510
5388,3/14/2020,,Spain,2020-03-14T22:13:11,6391,195,517
5389,3/14/2020,,Germany,2020-03-14T22:13:11,4585,9,46
5390,3/14/2020,France,France,2020-03-14T20:13:16,4469,91,12
5391,3/14/2020,,Switzerland,2020-03-14T11:53:29,1359,13,4
5392,3/14/2020,Guangdong,Mainland China,2020-03-14T01:13:11,1356,8,1299
5393,3/14/2020,Henan,Mainland China,2020-03-14T09:53:08,1273,22,1250
5394,3/14/2020,Zhejiang,Mainland China,2020-03-14T02:14:15,1227,1,1211
5395,3/14/2020,United Kingdom,UK,2020-03-14T14:53:04,1140,21,18
5396,3/14/2020,,Norway,2020-03-14T22:13:11,1090,3,1
5397,3/14/2020,Hunan,Mainland China,2020-03-14T08:33:03,1018,4,1014
5398,3/14/2020,Anhui,Mainland China,2020-03-11T02:18:14,990,6,984
5399,3/14/2020,,Sweden,2020-03-14T22:13:11,961,2,1
5400,3/14/2020,,Netherlands,2020-03-14T22:13:11,959,12,2
5401,3/14/2020,Jiangxi,Mainland China,2020-03-12T02:13:04,935,1,934
5402,3/14/2020,Denmark,Denmark,2020-03-14T22:13:32,827,1,1
5403,3/14/2020,,Japan,2020-03-14T22:33:03,773,22,118
5404,3/14/2020,Shandong,Mainland China,2020-03-14T04:33:02,760,7,741
5405,3/14/2020,Diamond Princess cruise ship,Others,2020-03-13T14:13:25,696,7,325
5406,3/14/2020,,Belgium,2020-03-14T11:53:29,689,4,1
5407,3/14/2020,,Austria,2020-03-14T16:13:55,655,1,6
5408,3/14/2020,Jiangsu,Mainland China,2020-03-13T11:09:03,631,0,630
5409,3/14/2020,Chongqing,Mainland China,2020-03-14T23:53:02,576,6,569
5410,3/14/2020,Washington,US,2020-03-14T22:13:19,572,37,1
5411,3/14/2020,Sichuan,Mainland China,2020-03-14T04:33:02,539,3,511
5412,3/14/2020,New York,US,2020-03-14T22:13:32,525,2,0
5413,3/14/2020,Heilongjiang,Mainland China,2020-03-14T00:13:05,482,13,447
5414,3/14/2020,Beijing,Mainland China,2020-03-14T02:13:47,437,8,349
5415,3/14/2020,Shanghai,Mainland China,2020-03-14T23:53:02,353,3,324
5416,3/14/2020,California,US,2020-03-14T22:13:32,340,5,6
5417,3/14/2020,,Qatar,2020-03-14T22:33:03,337,0,4
5418,3/14/2020,Hebei,Mainland China,2020-03-13T11:09:03,318,6,310
5419,3/14/2020,Fujian,Mainland China,2020-03-11T02:18:14,296,1,295
5420,3/14/2020,Guangxi,Mainland China,2020-03-13T11:09:03,252,2,243
5421,3/14/2020,Shaanxi,Mainland China,2020-03-12T01:33:02,245,2,232
5422,3/14/2020,,Malaysia,2020-03-14T16:13:55,238,0,35
5423,3/14/2020,,Greece,2020-03-14T22:33:03,228,3,8
5424,3/14/2020,,Finland,2020-03-14T22:33:03,225,0,1
5425,3/14/2020,,Singapore,2020-03-14T16:14:30,212,0,105
5426,3/14/2020,,Bahrain,2020-03-14T11:53:29,210,0,44
5427,3/14/2020,,Israel,2020-03-14T20:13:16,193,0,4
5428,3/14/2020,,Czech Republic,2020-03-14T20:13:16,189,0,0
5429,3/14/2020,,Slovenia,2020-03-14T22:33:03,181,1,0
5430,3/14/2020,Yunnan,Mainland China,2020-03-14T23:33:02,174,2,172
5431,3/14/2020,,Portugal,2020-03-14T16:14:47,169,0,2
5432,3/14/2020,Hainan,Mainland China,2020-03-12T03:53:02,168,6,160
5433,3/14/2020,,Iceland,2020-03-14T14:53:04,156,0,1
5434,3/14/2020,,Brazil,2020-03-13T22:21:58,151,0,0
5435,3/14/2020,Guizhou,Mainland China,2020-03-14T00:53:03,146,2,143
5436,3/14/2020,Hong Kong,Hong Kong,2020-03-14T12:53:06,140,4,78
5437,3/14/2020,Massachusetts,US,2020-03-14T22:13:19,138,0,1
5438,3/14/2020,Tianjin,Mainland China,2020-03-12T01:53:03,136,3,132
5439,3/14/2020,Shanxi,Mainland China,2020-03-13T11:09:03,133,0,133
5440,3/14/2020,Gansu,Mainland China,2020-03-14T03:13:08,129,2,89
5441,3/14/2020,,Ireland,2020-03-14T20:13:16,129,2,0
5442,3/14/2020,Liaoning,Mainland China,2020-03-14T00:13:05,125,1,113
5443,3/14/2020,,Romania,2020-03-14T22:33:03,123,0,9
5444,3/14/2020,,Estonia,2020-03-14T20:33:03,115,0,0
5445,3/14/2020,New South Wales,Australia,2020-03-14T13:33:04,112,2,4
5446,3/14/2020,,Philippines,2020-03-14T20:33:03,111,8,2
5447,3/14/2020,,Iraq,2020-03-14T22:33:03,110,10,26
5448,3/14/2020,,Egypt,2020-03-14T22:33:03,109,2,27
5449,3/14/2020,,Kuwait,2020-03-14T16:14:34,104,0,5
5450,3/14/2020,,Poland,2020-03-14T22:53:02,103,3,0
5451,3/14/2020,,Saudi Arabia,2020-03-14T20:33:03,103,0,1
5452,3/14/2020,,India,2020-03-14T20:33:03,102,2,4
5453,3/14/2020,Colorado,US,2020-03-14T22:13:32,101,1,0
5454,3/14/2020,,Indonesia,2020-03-14T22:53:02,96,5,8
5455,3/14/2020,Jilin,Mainland China,2020-03-13T11:09:03,93,1,91
5456,3/14/2020,,Lebanon,2020-03-14T12:13:12,93,3,1
5457,3/14/2020,,United Arab Emirates,2020-03-13T22:21:58,85,0,17
5458,3/14/2020,,Thailand,2020-03-14T12:13:12,82,1,35
5459,3/14/2020,,San Marino,2020-03-14T22:53:02,80,5,4
5460,3/14/2020,Ontario,Canada,2020-03-14T13:13:25,79,0,4
5461,3/14/2020,Louisiana,US,2020-03-14T22:13:32,77,1,0
5462,3/14/2020,Xinjiang,Mainland China,2020-03-11T02:18:14,76,3,73
5463,3/14/2020,Florida,US,2020-03-14T18:53:03,76,3,0
5464,3/14/2020,Inner Mongolia,Mainland China,2020-03-11T03:53:03,75,1,71
5465,3/14/2020,Ningxia,Mainland China,2020-03-14T09:53:08,75,0,73
5466,3/14/2020,New Jersey,US,2020-03-14T22:13:32,69,1,0
5467,3/14/2020,Georgia,US,2020-03-14T17:53:03,66,1,0
5468,3/14/2020,British Columbia,Canada,2020-03-14T00:13:05,64,1,4
5469,3/14/2020,Illinois,US,2020-03-14T22:33:04,64,0,2
5470,3/14/2020,,Chile,2020-03-14T20:33:03,61,0,0
5471,3/14/2020,,Russia,2020-03-14T22:53:02,59,0,8
5472,3/14/2020,Texas,US,2020-03-14T22:33:03,57,0,0
5473,3/14/2020,,Taiwan,2020-03-14T07:13:11,53,1,20
5474,3/14/2020,,Vietnam,2020-03-14T12:13:12,53,0,16
5475,3/14/2020,,Luxembourg,2020-03-14T20:33:03,51,1,0
5476,3/14/2020,Victoria,Australia,2020-03-14T13:33:04,49,0,8
5477,3/14/2020,Pennsylvania,US,2020-03-14T18:53:03,47,0,0
5478,3/14/2020,Queensland,Australia,2020-03-14T13:33:04,46,0,8
5479,3/14/2020,,Serbia,2020-03-14T22:53:02,46,0,0
5480,3/14/2020,Diamond Princess cruise ship,US,2020-03-10T02:33:04,46,0,0
5481,3/14/2020,,Slovakia,2020-03-14T20:33:03,44,0,0
5482,3/14/2020,,Bulgaria,2020-03-14T20:33:03,41,2,0
5483,3/14/2020,Virginia,US,2020-03-14T22:33:03,41,1,0
5484,3/14/2020,,Brunei,2020-03-14T20:33:03,40,0,0
5485,3/14/2020,,Albania,2020-03-14T12:33:03,38,1,0
5486,3/14/2020,,Croatia,2020-03-14T20:33:03,38,0,1
5487,3/14/2020,,Peru,2020-03-14T12:33:03,38,0,0
5488,3/14/2020,,South Africa,2020-03-14T16:14:56,38,0,0
5489,3/14/2020,,Algeria,2020-03-14T12:33:03,37,3,12
5490,3/14/2020,,Panama,2020-03-14T12:33:03,36,1,0
5491,3/14/2020,,Argentina,2020-03-14T20:33:03,34,2,1
5492,3/14/2020,Oregon,US,2020-03-14T16:33:03,32,0,0
5493,3/14/2020,Tennessee,US,2020-03-14T22:33:04,32,0,0
5494,3/14/2020,,Pakistan,2020-03-14T20:33:03,31,0,2
5495,3/14/2020,,Georgia,2020-03-14T12:33:03,30,0,0
5496,3/14/2020,,Hungary,2020-03-14T22:53:02,30,0,1
5497,3/14/2020,Alberta,Canada,2020-03-14T00:13:05,29,0,0
5498,3/14/2020,,Ecuador,2020-03-14T22:53:02,28,2,0
5499,3/14/2020,,Belarus,2020-03-13T22:21:59,27,0,3
5500,3/14/2020,Wisconsin,US,2020-03-14T22:33:03,27,0,1
5501,3/14/2020,,Costa Rica,2020-03-14T12:33:03,26,0,0
5502,3/14/2020,,Cyprus,2020-03-14T22:53:02,26,0,0
5503,3/14/2020,,Latvia,2020-03-14T12:33:03,26,0,1
5504,3/14/2020,,Mexico,2020-03-14T20:53:02,26,0,4
5505,3/14/2020,Maryland,US,2020-03-14T22:33:03,26,0,0
5506,3/14/2020,Ohio,US,2020-03-14T18:53:03,26,0,0
5507,3/14/2020,Michigan,US,2020-03-14T16:53:03,25,0,0
5508,3/14/2020,North Carolina,US,2020-03-14T18:13:23,24,0,0
5509,3/14/2020,,Colombia,2020-03-14T20:53:02,22,0,0
5510,3/14/2020,Connecticut,US,2020-03-14T22:33:03,22,0,0
5511,3/14/2020,Grand Princess,US,2020-03-10T02:33:04,21,0,0
5512,3/14/2020,Minnesota,US,2020-03-14T18:53:03,21,0,0
5513,3/14/2020,Nevada,US,2020-03-14T22:33:03,21,0,0
5514,3/14/2020,Rhode Island,US,2020-03-14T18:53:03,20,0,0
5515,3/14/2020,South Australia,Australia,2020-03-14T13:33:04,19,0,3
5516,3/14/2020,,Oman,2020-03-13T23:33:05,19,0,9
5517,3/14/2020,South Carolina,US,2020-03-14T22:33:03,19,0,0
5518,3/14/2020,,Armenia,2020-03-14T20:53:02,18,0,0
5519,3/14/2020,,Bosnia and Herzegovina,2020-03-14T12:33:03,18,0,0
5520,3/14/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
5521,3/14/2020,,Malta,2020-03-14T12:33:03,18,0,1
5522,3/14/2020,,Tunisia,2020-03-14T20:53:02,18,0,0
5523,3/14/2020,Western Australia,Australia,2020-03-14T13:33:04,17,1,0
5524,3/14/2020,Quebec,Canada,2020-03-13T13:33:03,17,0,0
5525,3/14/2020,,Morocco,2020-03-14T20:53:02,17,1,1
5526,3/14/2020,Iowa,US,2020-03-13T23:53:03,17,0,0
5527,3/14/2020,Indiana,US,2020-03-14T16:53:03,16,0,0
5528,3/14/2020,,Azerbaijan,2020-03-13T12:13:36,15,1,3
5529,3/14/2020,,North Macedonia,2020-03-13T23:33:05,14,0,1
5530,3/14/2020,Kentucky,US,2020-03-13T23:53:03,14,0,0
5531,3/14/2020,Nebraska,US,2020-03-14T16:53:03,14,0,0
5532,3/14/2020,,Moldova,2020-03-14T20:53:02,12,0,0
5533,3/14/2020,Arizona,US,2020-03-14T18:13:23,12,0,1
5534,3/14/2020,Arkansas,US,2020-03-14T22:33:03,12,0,0
5535,3/14/2020,,Afghanistan,2020-03-14T14:53:04,11,0,0
5536,3/14/2020,,Dominican Republic,2020-03-14T20:53:02,11,0,0
5537,3/14/2020,,Bolivia,2020-03-14T12:53:07,10,0,0
5538,3/14/2020,Macau,Macau,2020-03-11T18:52:03,10,0,10
5539,3/14/2020,,Maldives,2020-03-14T16:14:58,10,0,0
5540,3/14/2020,,Senegal,2020-03-13T23:33:05,10,0,1
5541,3/14/2020,,Sri Lanka,2020-03-14T16:14:58,10,0,1
5542,3/14/2020,District of Columbia,US,2020-03-11T22:53:03,10,0,0
5543,3/14/2020,New Mexico,US,2020-03-14T00:13:05,10,0,0
5544,3/14/2020,Utah,US,2020-03-14T18:53:03,10,0,0
5545,3/14/2020,Faroe Islands,Denmark,2020-03-14T16:33:03,9,0,0
5546,3/14/2020,,Martinique,2020-03-14T14:53:04,9,0,0
5547,3/14/2020,South Dakota,US,2020-03-14T16:53:03,9,1,0
5548,3/14/2020,,Jamaica,2020-03-13T22:22:02,8,0,0
5549,3/14/2020,,Lithuania,2020-03-14T14:53:04,8,0,0
5550,3/14/2020,Kansas,US,2020-03-14T22:33:03,8,1,0
5551,3/14/2020,,Cambodia,2020-03-14T12:53:07,7,0,1
5552,3/14/2020,New Hampshire,US,2020-03-14T16:53:03,7,0,0
5553,3/14/2020,,Kazakhstan,2020-03-14T12:53:07,6,0,0
5554,3/14/2020,,New Zealand,2020-03-14T20:53:02,6,0,0
5555,3/14/2020,,Paraguay,2020-03-13T23:33:06,6,0,0
5556,3/14/2020,,Reunion,2020-03-14T20:53:02,6,0,0
5557,3/14/2020,Alabama,US,2020-03-14T16:53:03,6,0,0
5558,3/14/2020,Delaware,US,2020-03-14T18:13:20,6,0,0
5559,3/14/2020,Mississippi,US,2020-03-14T16:53:03,6,0,0
5560,3/14/2020,Tasmania,Australia,2020-03-14T01:53:03,5,0,0
5561,3/14/2020,Fench Guiana,France,2020-03-14T16:53:03,5,0,0
5562,3/14/2020,,French Guiana,2020-03-07T03:23:05,5,0,0
5563,3/14/2020,,Turkey,2020-03-13T23:33:06,5,0,0
5564,3/14/2020,Montana,US,2020-03-14T16:53:03,5,0,0
5565,3/14/2020,Vermont,US,2020-03-14T22:33:04,5,0,0
5566,3/14/2020,Manitoba,Canada,2020-03-14T00:13:05,4,0,0
5567,3/14/2020,,Cuba,2020-03-13T23:53:02,4,0,0
5568,3/14/2020,,Liechtenstein,2020-03-14T20:53:02,4,0,0
5569,3/14/2020,Hawaii,US,2020-03-14T19:53:03,4,0,0
5570,3/14/2020,Missouri,US,2020-03-14T16:53:03,4,0,0
5571,3/14/2020,Oklahoma,US,2020-03-14T16:53:03,4,0,0
5572,3/14/2020,,Uruguay,2020-03-14T16:33:03,4,0,0
5573,3/14/2020,,Bangladesh,2020-03-13T22:22:02,3,0,0
5574,3/14/2020,French Polynesia,France,2020-03-14T16:53:03,3,0,0
5575,3/14/2020,,Ghana,2020-03-14T23:13:05,3,0,0
5576,3/14/2020,Maine,US,2020-03-14T16:53:03,3,0,0
5577,3/14/2020,Puerto Rico,US,2020-03-14T18:33:03,3,0,0
5578,3/14/2020,,Ukraine,2020-03-13T22:22:02,3,1,0
5579,3/14/2020,,Aruba,2020-03-13T23:53:03,2,0,0
5580,3/14/2020,,Burkina Faso,2020-03-13T22:22:02,2,0,0
5581,3/14/2020,,Cameroon,2020-03-13T22:22:02,2,0,0
5582,3/14/2020,Saskatchewan,Canada,2020-03-14T00:13:05,2,0,0
5583,3/14/2020,,Congo (Kinshasa),2020-03-13T22:22:02,2,0,0
5584,3/14/2020,St Martin,France,2020-03-14T16:33:03,2,0,0
5585,3/14/2020,,Honduras,2020-03-13T22:22:02,2,0,0
5586,3/14/2020,,Jersey,2020-03-14T16:33:03,2,0,0
5587,3/14/2020,,Monaco,2020-03-14T23:13:05,2,0,0
5588,3/14/2020,,Namibia,2020-03-14T16:33:03,2,0,0
5589,3/14/2020,,Nigeria,2020-03-13T22:22:02,2,0,0
5590,3/14/2020,,Seychelles,2020-03-14T23:13:06,2,0,0
5591,3/14/2020,,Trinidad and Tobago,2020-03-14T16:15:01,2,0,0
5592,3/14/2020,Idaho,US,2020-03-14T22:33:03,2,0,0
5593,3/14/2020,Wyoming,US,2020-03-14T16:53:03,2,0,0
5594,3/14/2020,Channel Islands,UK,2020-03-11T20:53:02,2,0,0
5595,3/14/2020,,Venezuela,2020-03-14T12:53:07,2,0,0
5596,3/14/2020,,Andorra,2020-03-13T22:22:02,1,0,1
5597,3/14/2020,,Antigua and Barbuda,2020-03-13T22:22:06,1,0,0
5598,3/14/2020,Australian Capital Territory,Australia,2020-03-14T01:53:03,1,0,0
5599,3/14/2020,Northern Territory,Australia,2020-03-14T01:53:03,1,0,0
5600,3/14/2020,,Bhutan,2020-03-13T22:22:02,1,0,0
5601,3/14/2020,New Brunswick,Canada,2020-03-11T23:13:06,1,0,0
5602,3/14/2020,,Cayman Islands,2020-03-13T12:33:03,1,0,0
5603,3/14/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
5604,3/14/2020,,Ivory Coast,2020-03-13T22:22:02,1,0,0
5605,3/14/2020,,Curacao,2020-03-14T16:15:18,1,0,0
5606,3/14/2020,,Eswatini,2020-03-14T13:13:25,1,0,0
5607,3/14/2020,,Ethiopia,2020-03-13T23:33:06,1,0,0
5608,3/14/2020,Saint Barthelemy,France,2020-03-14T16:33:03,1,0,0
5609,3/14/2020,,Gabon,2020-03-14T13:33:04,1,0,0
5610,3/14/2020,,Guadeloupe,2020-03-13T12:33:03,1,0,0
5611,3/14/2020,,Guatemala,2020-03-14T01:33:03,1,0,0
5612,3/14/2020,,Guernsey,2020-03-13T22:22:03,1,0,0
5613,3/14/2020,,Guinea,2020-03-13T15:33:33,1,0,0
5614,3/14/2020,,Guyana,2020-03-14T23:33:02,1,1,0
5615,3/14/2020,,Holy See,2020-03-13T22:22:02,1,0,0
5616,3/14/2020,,Jordan,2020-03-14T12:53:07,1,0,1
5617,3/14/2020,,Kenya,2020-03-13T22:22:03,1,0,0
5618,3/14/2020,,Mauritania,2020-03-14T12:53:07,1,0,0
5619,3/14/2020,,Mongolia,2020-03-13T22:22:02,1,0,0
5620,3/14/2020,,Nepal,2020-03-13T22:22:03,1,0,1
5621,3/14/2020,,Rwanda,2020-03-14T12:53:07,1,0,0
5622,3/14/2020,,Saint Lucia,2020-03-14T16:15:18,1,0,0
5623,3/14/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
5624,3/14/2020,,Sudan,2020-03-14T01:13:32,1,1,0
5625,3/14/2020,,Suriname,2020-03-14T16:33:03,1,0,0
5626,3/14/2020,,Togo,2020-03-13T22:22:02,1,0,0
5627,3/14/2020,North Dakota,US,2020-03-12T09:33:03,1,0,0
5628,3/14/2020,"Virgin Islands, U.S.",US,2020-03-14T16:15:18,1,0,0
5629,3/14/2020,Gibraltar,UK,2020-03-14T16:33:03,1,0,1
5630,3/14/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04,0,0,0
5631,3/14/2020,West Virginia,US,2020-03-10T02:33:04,0,0,0
5632,3/14/2020,,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0
5633,3/15/2020,Hubei,Mainland China,2020-03-15T18:20:18,67794,3085,54288
5634,3/15/2020,,Italy,2020-03-14T20:13:16,24747,1809,2335
5635,3/15/2020,,Iran,2020-03-15T18:20:18,13938,724,4590
5636,3/15/2020,,South Korea,2020-03-15T18:20:18,8162,75,510
5637,3/15/2020,,Spain,2020-03-15T18:20:18,7798,289,517
5638,3/15/2020,,Germany,2020-03-15T18:20:18,5795,11,46
5639,3/15/2020,France,France,2020-03-15T18:20:18,4499,91,12
5640,3/15/2020,,Switzerland,2020-03-15T18:20:18,2200,14,4
5641,3/15/2020,Guangdong,Mainland China,2020-03-15T18:20:18,1360,8,1304
5642,3/15/2020,Henan,Mainland China,2020-03-14T09:53:08,1273,22,1250
5643,3/15/2020,Zhejiang,Mainland China,2020-03-15T01:33:02,1231,1,1211
5644,3/15/2020,,Norway,2020-03-15T18:20:18,1221,3,1
5645,3/15/2020,United Kingdom,UK,2020-03-14T14:53:04,1140,21,18
5646,3/15/2020,,Netherlands,2020-03-15T18:20:18,1135,20,2
5647,3/15/2020,,Sweden,2020-03-15T18:20:18,1022,3,1
5648,3/15/2020,Hunan,Mainland China,2020-03-14T08:33:03,1018,4,1014
5649,3/15/2020,Anhui,Mainland China,2020-03-11T02:18:14,990,6,984
5650,3/15/2020,Jiangxi,Mainland China,2020-03-12T02:13:04,935,1,934
5651,3/15/2020,,Belgium,2020-03-15T18:20:18,886,4,1
